15.197611754178833,1116.62565690306,41804.55327678061,1565267.6564150702,58608073.306894764,2194454209.054695,82166651881.9547,3076554827235.2603,115195026031737.69,4313231769811126.5,161499753426574400,6047013411010493000,226417504776968730000,8477719989190826000000,317430122224527460000000,11885493107103180000000000,445026909888143600000000000,16663082359303128000000000000,623913537684064850000000000000,23361110154275475000000000000000,874706885934799600000000000000000,32751531551754036000000000000000000,1226311163469560200000000000000000000,45916602931184980000000000000000000000,1719249149436971300000000000000000000000,64373613228087050000000000000000000000000,2410332488107631000000000000000000000000000,90249753150290400000000000000000000000000000,3379209293271843500000000000000000000000000000,126527276243281840000000000000000000000000000000,4737543680830510000000000000000000000000000000000,177387206886695400000000000000000000000000000000000,6641885180792068000000000000000000000000000000000000,248691207946033880000000000000000000000000000000000000,9311711242542430000000000000000000000000000000000000000,348657143855711800000000000000000000000000000000000000000,13054722251936133000000000000000000000000000000000000000000,488806198520703150000000000000000000000000000000000000000000,18302304338709723000000000000000000000000000000000000000000000,685290704415167300000000000000000000000000000000000000000000000,25659247101720072000000000000000000000000000000000000000000000000,960755716640007800000000000000000000000000000000000000000000000000,35973446274445770000000000000000000000000000000000000000000000000000,1346948880394044100000000000000000000000000000000000000000000000000000,50433624639504200000000000000000000000000000000000000000000000000000000,1888379381951229400000000000000000000000000000000000000000000000000000000,70706333634908130000000000000000000000000000000000000000000000000000000000,2647447681262630000000000000000000000000000000000000000000000000000000000000,99128025237649990000000000000000000000000000000000000000000000000000000000000,3711637233499456500000000000000000000000000000000000000000000000000000000000000,138974330620147480000000000000000000000000000000000000000000000000000000000000000,5203597053343575000000000000000000000000000000000000000000000000000000000000000000,194837580240450850000000000000000000000000000000000000000000000000000000000000000000,7295277148633522000000000000000000000000000000000000000000000000000000000000000000000,273156074971234370000000000000000000000000000000000000000000000000000000000000000000000,10227745947618528000000000000000000000000000000000000000000000000000000000000000000000000,382956107346480370000000000000000000000000000000000000000000000000000000000000000000000000,
0,40.32839785420871,21098.229578589548,790001.4147357715,29579957.58314745,1107558175.8597593,41470151093.560715,1552761253484.4236,58139829470981.586,2176921766531847.5,81510187090933380,3051974904078953500,114274683294941120000,4278771501268299400000,160209462255199860000000,5998701213302032000000000,224608557696493570000000000,8409987828470131000000000000,314894036097182500000000000000,11790534777457775000000000000000,441471398002399550000000000000000,16529953808949793000000000000000000,618928823390113500000000000000000000,23174468171572490000000000000000000000,867718475435611900000000000000000000000,32489865443208257000000000000000000000000,1216513634779817400000000000000000000000000,45549755390401750000000000000000000000000000,1705513326614672500000000000000000000000000000,63859304673086910000000000000000000000000000000,2391075302486618800000000000000000000000000000000,89528708955250650000000000000000000000000000000000,3352211333059358600000000000000000000000000000000000,125516395272810000000000000000000000000000000000000000,4699693401460530400000000000000000000000000000000000000,175969983998706220000000000000000000000000000000000000000,6588820295996699000000000000000000000000000000000000000000,246704306646167750000000000000000000000000000000000000000000,9237315966068479000000000000000000000000000000000000000000000,345871571586969400000000000000000000000000000000000000000000000,12950422446462542000000000000000000000000000000000000000000000000,484900915019751400000000000000000000000000000000000000000000000000,18156079337104438000000000000000000000000000000000000000000000000000,679815621469395600000000000000000000000000000000000000000000000000000,25454244311950928000000000000000000000000000000000000000000000000000000,953079824926698500000000000000000000000000000000000000000000000000000000,35686038899839774000000000000000000000000000000000000000000000000000000000,1336187524962898200000000000000000000000000000000000000000000000000000000000,50030688664481970000000000000000000000000000000000000000000000000000000000000,1873292304769741000000000000000000000000000000000000000000000000000000000000000,70141430245808580000000000000000000000000000000000000000000000000000000000000000,2626296080115677500000000000000000000000000000000000000000000000000000000000000000,98336048698452900000000000000000000000000000000000000000000000000000000000000000000,3681983363124303500000000000000000000000000000000000000000000000000000000000000000000,137864004764892000000000000000000000000000000000000000000000000000000000000000000000000,5162023272610997000000000000000000000000000000000000000000000000000000000000000000000000,193280938794861230000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,100.16849574907559,56580.79242381589,2118658.3699392183,79328524.58226654,2970286321.8166413,111216029260.1534,4164246725145.407,155921326560922.5,5838141128812616,218596728182308100,8184887709580329000,306465642809476700000,11474951588241340000000,429655059357964000000000,16087516240248315000000000,602362693382433860000000000,22554184807669227000000000000,844493289386921500000000000000,31620247945163680000000000000000,1183952664490064300000000000000000,44330579386475740000000000000000000,1659863884496639700000000000000000000,62150058789820720000000000000000000000,2327076240199972000000000000000000000000,87132400727353500000000000000000000000000,3262486688386163600000000000000000000000000,122156847545180360000000000000000000000000000,4573902310558699000000000000000000000000000000,171260005205984220000000000000000000000000000000,6412465197484963000000000000000000000000000000000,240101066559579000000000000000000000000000000000000,8990071741154659000000000000000000000000000000000000,336614039534274900000000000000000000000000000000000000,12603793926680000000000000000000000000000000000000000000,471922150264443100000000000000000000000000000000000000000,17670117204850277000000000000000000000000000000000000000000,661619807119002900000000000000000000000000000000000000000000,24772940897756512000000000000000000000000000000000000000000000,927569873393094600000000000000000000000000000000000000000000000,34730873236951826000000000000000000000000000000000000000000000000,1300423386314563800000000000000000000000000000000000000000000000000,48691576861205820000000000000000000000000000000000000000000000000000,1823152122748129700000000000000000000000000000000000000000000000000000,68264038196086030000000000000000000000000000000000000000000000000000000,2556001143674444800000000000000000000000000000000000000000000000000000000,95704004906636570000000000000000000000000000000000000000000000000000000000,3583432103634519500000000000000000000000000000000000000000000000000000000000,134173963293233100000000000000000000000000000000000000000000000000000000000000,5023857549178784400000000000000000000000000000000000000000000000000000000000000,188107618311023150000000000000000000000000000000000000000000000000000000000000000,7043288094908171000000000000000000000000000000000000000000000000000000000000000000,263720882935490800000000000000000000000000000000000000000000000000000000000000000000,9874465329134212000000000000000000000000000000000000000000000000000000000000000000000,369728268959743060000000000000000000000000000000000000000000000000000000000000000000000,13843685537549361000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,227.02700881156454,138697.8845191853,5193505.421526436,194459203.57386518,7281106903.974739,272625503169.83887,10207879806775.008,382212262119744.5,14311122003865704,535849404397654800,20063736729776046000,751243779050739600000,28128719149551820000000,1053219824321408300000000,39435567344746560000000000,1476580611083781500000000000,55287407988031330000000000000,2070118934984184200000000000000,77511183123433490000000000000000,2902240739728348000000000000000000,108668207243408900000000000000000000,4068848977222092000000000000000000000,152349361597166630000000000000000000000,5704396528108791000000000000000000000000,213588947198473000000000000000000000000000,7997382043929764000000000000000000000000000,299444893546566700000000000000000000000000000,11212074623742678000000000000000000000000000000,419812192752636500000000000000000000000000000000,15718971118027817000000000000000000000000000000000,588563308248120400000000000000000000000000000000000,22037496297621850000000000000000000000000000000000000,825146991431187300000000000000000000000000000000000000,30895867129034056000000000000000000000000000000000000000,1156829771625688900000000000000000000000000000000000000000,43315020579626973000000000000000000000000000000000000000000,1621838453532260000000000000000000000000000000000000000000000,60726277724386960000000000000000000000000000000000000000000000,2273765798454085500000000000000000000000000000000000000000000000,85136305071821750000000000000000000000000000000000000000000000000,3187747148897278000000000000000000000000000000000000000000000000000,119358385082963760000000000000000000000000000000000000000000000000000,4469119859315269000000000000000000000000000000000000000000000000000000,167336650064789050000000000000000000000000000000000000000000000000000000,6265563541899951000000000000000000000000000000000000000000000000000000000,234600647750416400000000000000000000000000000000000000000000000000000000000,8784120304081212000000000000000000000000000000000000000000000000000000000000,328902627748353400000000000000000000000000000000000000000000000000000000000000,12315056578801904000000000000000000000000000000000000000000000000000000000000000,461110996824070600000000000000000000000000000000000000000000000000000000000000000,17265316649707944000000000000000000000000000000000000000000000000000000000000000000,646462914716411600000000000000000000000000000000000000000000000000000000000000000000,24205423426781517000000000000000000000000000000000000000000000000000000000000000000000,906320393532264000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,524.2816236574548,317402.88145188615,11885240.200348377,445018206.5322418,16662751444.584717,623901156979.1406,23360646565267,874689527844048,32750881614842370,1226286827970576400,45915691740382626000,1719215031842968200000,64372335767599690000000,2410284656329657000000000,90247962191478230000000000,3379142234643829500000000000,126524765376084670000000000000,4737449666770910300000000000000,177383686731026900000000000000000,6641753376077353000000000000000000,248686272800152360000000000000000000,9311526456537001000000000000000000000,348650224938355760000000000000000000000,13054463187854980000000000000000000000000,488796498418943840000000000000000000000000,18301941139122372000000000000000000000000000,685277105182168550000000000000000000000000000,25658737907475980000000000000000000000000000000,960736650948716100000000000000000000000000000000,35972732400370460000000000000000000000000000000000,1346922150903250000000000000000000000000000000000000,50432623810798480000000000000000000000000000000000000,1888341908056908300000000000000000000000000000000000000,70704930504954840000000000000000000000000000000000000000,2647395144057275000000000000000000000000000000000000000000,99126058094224930000000000000000000000000000000000000000000,3711563578015326000000000000000000000000000000000000000000000,138971572747778780000000000000000000000000000000000000000000000,5203493790701655000000000000000000000000000000000000000000000000,194833713791348730000000000000000000000000000000000000000000000000,7295132377700535000000000000000000000000000000000000000000000000000,273150654332708000000000000000000000000000000000000000000000000000000,10227542983389147000000000000000000000000000000000000000000000000000000,382948507784267800000000000000000000000000000000000000000000000000000000,14338689150695920000000000000000000000000000000000000000000000000000000000,536881597345882400000000000000000000000000000000000000000000000000000000000,20102384990645524000000000000000000000000000000000000000000000000000000000000,752690880651442400000000000000000000000000000000000000000000000000000000000000,28182902778950650000000000000000000000000000000000000000000000000000000000000000,1055248614623926900000000000000000000000000000000000000000000000000000000000000000,39511531065481634000000000000000000000000000000000000000000000000000000000000000000,1479424910398634700000000000000000000000000000000000000000000000000000000000000000000,55393906702352905000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,1103.264068141613,731413.2215064764,27387761.33036232,1025476779.4671631,38396763895.33594,1437684862368.75,53831039671256,2015588333371520,75469401185796100,2825790574977089500,105805694071224660000,3961668283872638400000,148336209401747250000000,5554132613607777000000000,207962635783708440000000000,7786716826982286000000000000,291556984340302460000000000000,10916728706871544000000000000000,408753595556925600000000000000000,15304905559831733000000000000000000,573059507590330800000000000000000000,21456989587768156000000000000000000000,803411157256799200000000000000000000000,30082015231773840000000000000000000000000,1126356825176374800000000000000000000000000,42174026169712444000000000000000000000000000,1579116354256917600000000000000000000000000000,59126639943100670000000000000000000000000000000,2213870777507112600000000000000000000000000000000,82893663908252790000000000000000000000000000000000,3103776239314977000000000000000000000000000000000000,116214273679440530000000000000000000000000000000000000,4351395321571669600000000000000000000000000000000000000,162928706129358870000000000000000000000000000000000000000,6100517493688944600000000000000000000000000000000000000000,228420850903960600000000000000000000000000000000000000000000,8552731007025946000000000000000000000000000000000000000000000,320238749615997000000000000000000000000000000000000000000000000,11990656162414878000000000000000000000000000000000000000000000000,448964515937009400000000000000000000000000000000000000000000000000,16810517609651990000000000000000000000000000000000000000000000000000,629433935808625400000000000000000000000000000000000000000000000000000,23567809674139002000000000000000000000000000000000000000000000000000000,882446308081667200000000000000000000000000000000000000000000000000000000,33041317687873440000000000000000000000000000000000000000000000000000000000,1237161586555132700000000000000000000000000000000000000000000000000000000000,46322873853798740000000000000000000000000000000000000000000000000000000000000,1734461096611149400000000000000000000000000000000000000000000000000000000000000,64943192107705220000000000000000000000000000000000000000000000000000000000000000,2431659153016455000000000000000000000000000000000000000000000000000000000000000000,91048284577835140000000000000000000000000000000000000000000000000000000000000000000,3409108597443347700000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,2797.324943560231,1555455.6007051468,58245738.11462402,2180890178.8935547,81658746969.3125,3057537449097,114482960765152,4286570006505472,160501460637253630,6009634468866818000,225017930121606070000,8425315904296334000000,315467963176501100000000,11812024250839646000000000,442276025467526500000000000,16560081365784535000000000000,620056885452780300000000000000,23216706044486864000000000000000,869299982442639000000000000000000,32549081598426605000000000000000000,1218730857087905400000000000000000000,45632774549116020000000000000000000000,1708621801726635300000000000000000000000,63975694886407120000000000000000000000000,2395433285835201800000000000000000000000000,89691884318613860000000000000000000000000000,3358321086374125000000000000000000000000000000,125745161936849230000000000000000000000000000000,4708259080112248000000000000000000000000000000000,176290707557410500000000000000000000000000000000000,6600829105296355000000000000000000000000000000000000,247153950887833700000000000000000000000000000000000000,9254151932708953000000000000000000000000000000000000000,346501958449089000000000000000000000000000000000000000000,12974025937710450000000000000000000000000000000000000000000,485784697247104700000000000000000000000000000000000000000000,18189170673345780000000000000000000000000000000000000000000000,681054656004010800000000000000000000000000000000000000000000000,25500637311919968000000000000000000000000000000000000000000000000,954816911816996400000000000000000000000000000000000000000000000000,35751080408794306000000000000000000000000000000000000000000000000000,1338622865290897400000000000000000000000000000000000000000000000000000,50121874789496210000000000000000000000000000000000000000000000000000000,1876706574576980500000000000000000000000000000000000000000000000000000000,70269270284841080000000000000000000000000000000000000000000000000000000000,2631082777355197700000000000000000000000000000000000000000000000000000000000,98515276362119010000000000000000000000000000000000000000000000000000000000000,3688694160407291700000000000000000000000000000000000000000000000000000000000000,138115276221586280000000000000000000000000000000000000000000000000000000000000000,5171431595544898000000000000000000000000000000000000000000000000000000000000000000,193633213385051570000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,6709.252391986673,3918724.9372558594,146742532.515625,5494480274.5,205728987792,7703082774016,288425485697024,10799476422737920,404363334582796300,15140521602648637000,566904501471992100000,21226528569508860000000,794782034392183400000000,29758916170158636000000000,1114259069467301600000000000,41721051518742250000000000000,1562155686404183400000000000000,58491584045933895000000000000000,2190092461226374000000000000000000,82003335869591060000000000000000000,3070439804009770000000000000000000000,114966062112960390000000000000000000000,4304658695246939000000000000000000000000,161178753362581200000000000000000000000000,6034994241417243000000000000000000000000000,225967472216890400000000000000000000000000000,8460869490444793000000000000000000000000000000,316799191327036140000000000000000000000000000000,11861869247305300000000000000000000000000000000000,444142364057460000000000000000000000000000000000000,16629962472861388000000000000000000000000000000000000,622673433578918900000000000000000000000000000000000000,23314677118226680000000000000000000000000000000000000000,872968299849963300000000000000000000000000000000000000000,32686433928016415000000000000000000000000000000000000000000,1223873723208192200000000000000000000000000000000000000000000,45825338130783350000000000000000000000000000000000000000000000,1715831933288960500000000000000000000000000000000000000000000000,64245662830900230000000000000000000000000000000000000000000000000,2405541659921139700000000000000000000000000000000000000000000000000,90070370878978100000000000000000000000000000000000000000000000000000,3372492713004118500000000000000000000000000000000000000000000000000000,126275787886236080000000000000000000000000000000000000000000000000000000,4728127245509960000000000000000000000000000000000000000000000000000000000,177034628313895440000000000000000000000000000000000000000000000000000000000,6628683620535165000000000000000000000000000000000000000000000000000000000000,248196904256557470000000000000000000000000000000000000000000000000000000000000,9293203079589322000000000000000000000000000000000000000000000000000000000000000,347964145214415200000000000000000000000000000000000000000000000000000000000000000,13028774408300531000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,1133660.72435135,51875809.96875,1942413201,72729528512,2723201700352,101964472090624,3817841942331392,142950940335407100,5352492688216162000,200412658830978060000,7504024074792194000000,280972157412084460000000,10520402458274998000000000,393914006591293750000000000,14749268854848932000000000000,552254876659551500000000000000,20678004664134483000000000000000,774243726407385600000000000000000,28989903293294040000000000000000000,1085465015139532600000000000000000000,40642919928306226000000000000000000000,1521787340524458000000000000000000000000,56980077819177430000000000000000000000000,2133497333054516000000000000000000000000000,79884251630424810000000000000000000000000000,2991095243016659000000000000000000000000000000,111995174356140260000000000000000000000000000000,4193420118566970000000000000000000000000000000000,157013663444396500000000000000000000000000000000000,5879041320571330500000000000000000000000000000000000,220128148894123540000000000000000000000000000000000000,8242228494530615000000000000000000000000000000000000000,308612646571599570000000000000000000000000000000000000000,11555341519859560000000000000000000000000000000000000000000,432665088282353950000000000000000000000000000000000000000000,16200220428122313000000000000000000000000000000000000000000000,606582658906805050000000000000000000000000000000000000000000000,22712192343947116000000000000000000000000000000000000000000000000,850409548859269400000000000000000000000000000000000000000000000000,31841769715559420000000000000000000000000000000000000000000000000000,1192247072154071200000000000000000000000000000000000000000000000000000,44641145669094530000000000000000000000000000000000000000000000000000000,1671492374245799000000000000000000000000000000000000000000000000000000000,62585462861383400000000000000000000000000000000000000000000000000000000000,2343379013428280600000000000000000000000000000000000000000000000000000000000,87742823094284930000000000000000000000000000000000000000000000000000000000000,3285342650513395000000000000000000000000000000000000000000000000000000000000000,123012640333576100000000000000000000000000000000000000000000000000000000000000000,4605945660941432000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,251270936.4492542,-7818911282.75,-292762449520,-10961864596480,-410443611783168,-15368184615927808,-575428857805406200,-21545704806183600000,-806732909776407100000,-30206391152632595000000,-1131013815608594200000000,-42348397247367500000000000,-1585645306927739800000000000,-59371102692898005000000000000,-2223024161623531500000000000000,-83236392891849290000000000000000,-3116608988414526500000000000000000,-116694768870458680000000000000000000,-4369386429496740000000000000000000000,-163602344811422360000000000000000000000,-6125740449637492000000000000000000000000,-229365271137764860000000000000000000000000,-8588092787696115000000000000000000000000000,-321562795814487500000000000000000000000000000,-12040232275020690000000000000000000000000000000,-450820787147378200000000000000000000000000000000,-16880021705012677000000000000000000000000000000000,-632036369228558500000000000000000000000000000000000,-23665252195611794000000000000000000000000000000000000,-886094835958645000000000000000000000000000000000000000,-33177928992023246000000000000000000000000000000000000000,-1242276706228151000000000000000000000000000000000000000000,-46514398572456674000000000000000000000000000000000000000000,-1741632330718490000000000000000000000000000000000000000000000,-65211703676672600000000000000000000000000000000000000000000000,-2441712996594782400000000000000000000000000000000000000000000000,-91424729148766350000000000000000000000000000000000000000000000000,-3423203765456090400000000000000000000000000000000000000000000000000,-128174555280271580000000000000000000000000000000000000000000000000000,-4799222530233745000000000000000000000000000000000000000000000000000000,-179696639418238040000000000000000000000000000000000000000000000000000000,-6728356953491363000000000000000000000000000000000000000000000000000000000,-251928958810096370000000000000000000000000000000000000000000000000000000000,-9432941913767881000000000000000000000000000000000000000000000000000000000000,-353196367464559840000000000000000000000000000000000000000000000000000000000000,-13224683777392386000000000000000000000000000000000000000000000000000000000000000,-495170044644622800000000000000000000000000000000000000000000000000000000000000000,-18540584987885130000000000000000000000000000000000000000000000000000000000000000000,
