31.331290890575307,13.926793122418488,0.966217307189755,0.044626723821801446,-0.028846122342835144,-0.02228105950369853,0.4642506159517509,0.15108856877153526,-0.38255133113625583,0.33273157911150886,0.3270016357132461,
14.214314511429231,6.201277751590488,1.013407606427521,0.18885774658630816,-0.1856083987193975,0.14458865623693953,-0.17825712527308882,-0.04239226846749422,0.2321806864657926,-0.11651119290805434,0.3942913234401838,
0,2.4652324056300086,-0.02997158463748937,0.34161548705505207,0.17106891627902462,0.07121739823377236,-0.7541352554544397,0.03477335516943912,0.5168276506168131,-0.13757923106929182,-0.16404165423079345,
0,0,2.0229097530781446,-0.36968485095675063,-0.1998180657528199,0.08530143559961229,0.7595424608711913,0.11108143787432148,-0.18901341358493254,-0.09188909918822635,-0.35277018569623636,
0,0,0,2.3752954057803217,0.21449903816403293,-0.3243133905902267,-0.13805988983160117,-0.3055714168127355,-0.17495980853660836,-0.5933292925380735,0.3635744585940004,
0,0,0,0,2.3257360539231557,0.16873036330374136,0.047103337599729386,-0.6451382271777547,0.16304040796100297,0.06958257319218175,-0.2346650283885701,
0,0,0,0,0,2.4268235710909782,-0.09542189819733271,-0.24500623356935147,0.3157551068158691,-0.35120646753727586,0.19260992157192192,
0,0,0,0,0,0,2.3348117367578256,0.1359004343218099,-0.04615279512870555,-0.1090935476523482,0.20824061379308528,
0,0,0,0,0,0,0,2.3521824954278086,-0.512599737713226,0.17834220463851183,-0.1687399690666196,
0,0,0,0,0,0,0,0,2.4908016108208195,-0.10761651423622848,0.05252890649222321,
0,0,0,0,0,0,0,0,0,2.33519552541371,-0.042278659232266626,
0,0,0,0,0,0,0,0,0,0,2.474031416326002,
